datetime,open,high,low,close,volume
2026-07-06T00:00:00+00:00,242.34,245.91,240.75,244.03,48976
2026-07-07T00:00:00+00:00,244.03,248.79,242.53,245.81,93644
2026-07-08T00:00:00+00:00,245.81,245.81,240.38,243.44,56968
2026-07-09T00:00:00+00:00,243.44,247.19,238.1,246.96,48267
2026-07-10T00:00:00+00:00,246.96,250.85,244.23,245.35,72388
2026-07-13T00:00:00+00:00,245.35,249.52,242.89,247.16,89576
2026-07-14T00:00:00+00:00,247.16,248.44,243.6,247.44,61475
2026-07-15T00:00:00+00:00,247.44,256.32,247.44,254.72,68105
2026-07-16T00:00:00+00:00,254.72,257.85,247.88,249.86,146710
2026-07-17T00:00:00+00:00,249.86,250.04,243.01,247.23,88814
2026-07-20T00:00:00+00:00,247.23,252.74,246.81,250.03,63929
2026-07-21T00:00:00+00:00,250.03,250.03,246.6,247.4,45553
2026-07-22T00:00:00+00:00,247.4,248.09,242.33,244.74,44964
2026-07-23T00:00:00+00:00,244.74,244.74,231.93,233.53,75531
2026-07-24T00:00:00+00:00,233.53,234.67,231.22,232,88539
2026-07-27T00:00:00+00:00,232,235.62,230.87,231.26,75393
2026-07-28T00:00:00+00:00,231.26,232.81,227.98,230.72,103530
2026-07-29T00:00:00+00:00,230.72,232.7,225.89,226.65,150872
2026-07-30T00:00:00+00:00,226.65,239.65,226.65,235.92,84169
2026-07-31T00:00:00+00:00,235.92,273.11,235.92,271.63,91449
